Download Time:2026/07/17 12:45:55,Search Date:2013/06/02 - 2016/01/01 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2014/02/11 08:39:00,38.8550,142.0520,46,3.8,44.5,0.6,2.0,25
2014/02/11 04:14:00,34.1930,140.1630,91,5.3,247.7,15.2,5.0,259
2014/02/10 19:03:00,39.6700,143.6970,18,5.0,4.9,0.4,1.7,64
2014/02/10 18:37:00,36.6870,140.6520,10,3.3,46.3,0.6,1.9,14
2014/02/10 09:52:00,36.6820,140.6650,11,3.7,32.3,0.6,2.0,28
2014/02/10 07:57:00,42.3630,143.1050,51,4.2,67.4,1.8,2.9,59
2014/02/09 22:34:00,43.4080,147.1070,63,4.7,9.5,0.3,1.9,37
2014/02/09 19:55:00,38.1400,141.9180,57,4.2,40.6,0.7,2.0,68
2014/02/09 13:58:00,28.3330,129.3770,14,3.0,30.8,0.3,0.9,2
2014/02/09 12:50:00,37.0170,141.1530,52,4.1,26.0,0.8,2.1,52
2014/02/08 11:34:00,37.0650,141.1770,51,4.8,78.7,3.2,3.4,160
2014/02/08 02:18:00,37.5170,141.4680,48,5.0,132.1,5.1,3.6,225
2014/02/07 09:43:00,37.6750,139.9280,8,3.5,72.8,1.1,1.9,22
2014/02/06 21:10:00,38.4470,141.9080,62,4.2,75.9,1.1,2.7,82
2014/02/06 20:32:00,24.8100,125.3420,48,5.0,28.7,1.0,2.3,3
2014/02/06 02:32:00,38.6420,142.4270,40,5.3,102.9,2.3,3.4,186
2014/02/06 00:46:00,36.1080,139.7970,76,3.7,10.5,0.2,1.5,77
2014/02/05 23:30:00,40.3580,142.0950,51,3.7,17.6,0.3,1.6,18
2014/02/04 09:35:00,37.7830,141.6250,48,4.7,25.1,1.1,2.4,113
2014/02/03 21:07:00,34.2700,136.6680,37,3.9,34.3,0.6,1.9,44
2014/02/03 12:08:00,43.3570,146.7900,45,4.2,6.9,0.2,1.5,17
2014/02/03 00:43:00,32.7870,131.0250,6,3.1,12.8,0.2,1.4,8
2014/02/02 20:09:00,32.7880,131.0280,6,3.1,18.5,0.4,1.9,6
2014/02/02 17:13:00,39.6370,142.1070,49,3.9,48.6,1.0,2.2,38
2014/02/02 15:05:00,27.9330,128.8930,46,4.5,75.9,2.7,3.6,6
2014/02/01 09:49:00,40.9070,142.1280,51,3.8,7.9,0.1,0.9,14
2014/01/31 22:02:00,34.9650,138.2500,28,3.3,21.8,0.4,1.6,31
2014/01/29 06:28:00,36.9000,139.3920,5,3.1,72.5,1.0,2.3,20
2014/01/28 23:11:00,36.9530,138.6100,9,3.1,8.5,0.2,0.9,10
2014/01/28 22:46:00,39.5830,140.3680,6,2.4,27.1,0.5,1.5,4
2014/01/28 20:49:00,26.9530,127.0870,94,4.7,7.2,0.2,1.3,7
2014/01/28 05:26:00,36.3170,141.0900,46,4.0,11.2,0.2,1.4,13
2014/01/28 05:25:00,36.3080,141.0800,47,4.3,14.2,0.4,1.8,66
2014/01/26 18:36:00,37.7000,141.7350,37,3.8,10.7,0.2,1.2,25
2014/01/25 21:27:00,35.6180,140.1000,72,3.6,6.2,0.2,1.0,42
2014/01/24 15:35:00,36.1770,136.2680,12,3.0,16.7,0.3,1.3,6
2014/01/24 05:38:00,37.2130,138.8880,10,3.2,27.0,0.6,1.7,11
2014/01/24 01:10:00,36.4530,140.6050,55,3.9,39.6,0.6,2.1,65
2014/01/23 18:20:00,35.2200,140.9900,40,4.5,11.7,0.5,1.8,31
2014/01/22 11:31:00,37.2800,141.7150,45,4.4,15.7,0.5,2.2,68
2014/01/21 14:28:00,35.0480,138.1920,30,3.8,22.7,0.7,2.3,76
2014/01/18 15:34:00,37.2430,141.4670,47,3.9,16.6,0.4,1.6,37
2014/01/18 14:31:00,35.8170,140.9100,13,4.1,15.6,0.5,1.8,47
2014/01/17 18:53:00,35.6170,140.1020,73,4.3,15.4,0.6,2.0,162
2014/01/17 18:37:00,36.7200,141.2300,37,4.4,41.7,0.7,2.4,83
2014/01/17 07:56:00,27.9870,129.5000,32,4.8,20.6,0.5,2.1,4
2014/01/17 04:32:00,38.2380,141.7250,50,3.8,59.7,0.8,1.8,42
2014/01/16 22:28:00,38.1080,141.7350,56,4.0,25.1,0.4,1.9,63
2014/01/16 21:22:00,38.9050,142.6320,39,4.1,8.5,0.2,1.2,31
2014/01/16 10:12:00,40.0600,142.7230,28,5.1,19.7,1.4,2.8,134
2014/01/15 21:47:00,36.7050,140.6280,10,3.3,50.8,0.5,1.5,14
2014/01/15 14:47:00,38.9770,142.3480,35,4.0,19.3,0.3,1.7,35
2014/01/15 04:33:00,36.7850,140.5930,7,3.5,56.6,0.6,1.9,19
2014/01/14 14:11:00,39.4430,142.1550,32,4.1,53.9,0.7,2.4,72
2014/01/13 08:29:00,36.6970,140.6120,7,3.5,34.8,1.1,2.7,17
2014/01/12 00:46:00,38.9200,141.9280,51,4.0,82.8,1.3,2.5,52
2014/01/11 00:29:00,36.6920,140.6220,5,3.1,19.6,0.2,1.1,7
2014/01/10 20:51:00,37.0170,138.6950,9,2.6,16.3,0.3,0.9,5
2014/01/09 15:28:00,36.9470,141.4400,35,4.2,6.6,0.2,1.1,30
2014/01/09 13:32:00,42.0580,142.6450,60,4.7,63.8,2.1,3.3,104
2014/01/09 03:57:00,36.7880,140.5800,7,4.6,321.4,4.4,3.7,165
2014/01/09 03:15:00,24.5780,123.4580,70,5.5,50.2,2.7,3.4,4
2014/01/08 21:28:00,38.8430,142.1130,44,4.0,37.9,0.5,2.2,40
2014/01/08 03:51:00,36.3450,140.0450,70,3.5,22.8,0.3,1.6,41
2014/01/07 23:16:00,39.1880,142.3100,36,3.9,45.0,0.4,1.6,30
2014/01/07 22:11:00,35.3850,140.3400,25,3.8,63.7,2.2,2.8,37
2014/01/07 00:57:00,37.5250,141.5730,42,3.9,19.2,0.4,1.7,34
2014/01/06 20:28:00,37.0650,141.1900,49,3.6,15.9,0.2,1.4,19
2014/01/06 07:05:00,34.4450,132.6830,32,3.4,22.2,0.4,1.7,27
2014/01/06 02:21:00,36.6970,140.4500,76,3.9,36.0,0.9,2.3,97
2014/01/06 01:24:00,39.5470,141.9330,96,3.9,10.7,0.3,1.6,58
2014/01/05 23:28:00,33.5280,139.5050,28,4.6,7.1,0.4,1.4,4
2014/01/05 03:01:00,38.7720,142.0800,37,3.8,28.4,0.3,1.5,21
2014/01/04 14:22:00,35.2400,134.9050,7,3.3,17.4,0.3,1.5,14
2014/01/03 21:20:00,32.0650,130.9370,8,3.5,55.1,0.9,2.6,24
2014/01/03 10:50:00,36.0280,140.0880,63,3.8,13.7,0.4,1.6,56
2014/01/03 08:41:00,34.1270,135.1350,6,2.8,23.9,0.5,1.5,3
2014/01/03 08:21:00,34.7200,139.4130,1,2.7,20.1,0.5,1.8,6
2014/01/03 08:10:00,34.8670,137.0680,39,3.1,9.1,0.2,1.0,26
2014/01/02 22:31:00,35.3580,140.5380,25,3.5,5.0,0.3,1.1,12
2014/01/02 22:11:00,35.3500,140.5680,26,5.0,25.7,2.9,3.3,102
2014/01/02 16:48:00,35.3520,140.5550,23,3.9,10.3,0.9,2.2,28
2014/01/02 10:34:00,37.1480,141.3420,56,3.9,14.7,0.2,1.2,34
2014/01/02 02:15:00,34.7200,139.4270,0,2.4,4.4,0.5,1.6,1
2014/01/01 23:39:00,36.6400,140.9380,49,4.2,130.9,3.3,3.2,96
2014/01/01 04:16:00,36.7000,140.6250,7,3.2,35.9,0.4,1.7,15
2013/12/31 17:18:00,36.6700,140.6180,7,3.3,43.9,0.5,1.9,18
2013/12/31 11:37:00,36.6870,140.6250,6,3.0,24.1,0.2,1.3,7
2013/12/31 10:58:00,36.7050,140.5920,8,3.1,35.5,0.4,1.7,12
2013/12/31 10:11:00,36.6820,140.6350,7,3.6,30.7,0.7,2.5,27
2013/12/31 10:09:00,36.7030,140.6100,7,3.6,59.1,0.9,2.2,16
2013/12/31 10:08:00,36.7020,140.6300,7,3.4,27.2,0.7,2.3,11
2013/12/31 10:03:00,36.6900,140.6280,7,5.4,357.8,9.1,4.5,266
2013/12/30 20:15:00,35.3720,140.1980,61,3.4,6.9,0.3,1.6,28
2013/12/29 10:22:00,38.1120,141.7370,56,4.4,40.4,1.6,3.1,115
2013/12/29 10:17:00,33.2520,139.4700,14,4.8,12.0,0.7,2.1,3
2013/12/28 21:43:00,36.6750,140.6570,10,3.4,57.7,0.7,2.1,17
2013/12/28 21:27:00,37.2870,141.6850,43,4.2,20.0,0.6,2.3,60
2013/12/27 19:31:00,40.2120,142.3270,38,5.0,43.3,1.2,3.0,161
2013/12/27 10:32:00,36.0550,140.0350,64,3.7,21.4,0.6,2.3,61
2013/12/27 07:35:00,43.3820,146.7380,44,3.8,9.1,0.2,1.5,17
2013/12/26 03:43:00,41.0370,142.0420,56,4.1,18.1,0.4,1.9,59
2013/12/25 16:01:00,34.6770,132.2980,22,3.6,31.3,0.4,1.8,39
2013/12/25 07:41:00,36.8680,141.1750,49,4.2,15.4,0.5,2.0,51
2013/12/25 02:12:00,42.4880,139.2820,26,4.4,33.3,1.0,2.7,44
2013/12/21 23:45:00,42.7500,142.4820,20,3.8,14.4,0.5,2.2,20
2013/12/21 16:19:00,42.6280,141.2730,6,3.6,82.1,1.7,2.5,23
2013/12/21 10:34:00,35.6630,140.7180,51,5.5,55.1,5.5,3.6,180
2013/12/21 01:10:00,35.9280,140.1370,62,5.2,122.7,4.9,4.0,362
2013/12/19 22:55:00,26.6150,127.7620,43,4.1,17.8,1.0,2.2,7
2013/12/18 19:14:00,38.6950,142.3570,41,4.7,39.6,0.8,2.4,115
2013/12/18 14:07:00,36.7580,140.5670,8,3.1,85.7,1.0,2.2,13
2013/12/18 02:14:00,43.1170,146.1300,72,4.8,61.8,2.1,3.4,57
2013/12/17 23:06:00,37.3550,141.2650,38,3.5,9.2,0.1,0.6,15
2013/12/16 04:34:00,36.6750,140.6080,10,4.2,174.9,2.3,3.3,101
2013/12/16 02:17:00,43.1020,144.9950,78,4.6,114.6,2.8,3.5,68
2013/12/16 00:54:00,36.0420,140.0020,76,3.9,14.1,0.5,1.8,88
2013/12/15 18:21:00,38.9230,141.9230,51,3.9,25.8,0.4,1.6,28
2013/12/15 03:34:00,38.5150,141.8530,55,3.7,24.5,0.5,2.0,37
2013/12/15 00:13:00,34.7380,135.7570,14,3.8,64.4,1.2,2.8,55
2013/12/14 13:06:00,35.6420,140.7300,49,5.5,60.9,5.2,3.6,244
2013/12/14 01:03:00,24.7380,125.3530,17,4.0,32.0,0.6,1.8,2
2013/12/13 13:25:00,40.9780,142.0150,56,4.0,23.7,0.6,2.2,43
2013/12/13 13:24:00,36.7750,140.5620,8,3.6,44.3,0.9,2.4,38
2013/12/12 23:00:00,36.8870,139.0450,7,3.1,33.2,0.6,1.8,12
2013/12/12 11:24:00,31.1050,131.5420,28,4.3,12.4,0.7,2.3,21
2013/12/11 16:36:00,30.8770,130.8520,53,4.4,80.9,1.0,2.6,33
2013/12/11 13:21:00,35.1870,136.7180,13,3.1,10.5,0.2,0.9,16
2013/12/10 05:36:00,36.4070,141.8880,25,5.0,6.5,0.2,1.4,61
2013/12/09 13:20:00,35.9270,140.1070,62,3.6,4.4,0.2,1.1,45
2013/12/09 06:28:00,40.3120,141.2550,9,3.0,7.4,0.2,1.3,10
2013/12/09 02:47:00,37.6170,141.7950,33,4.2,10.8,0.5,2.0,36
2013/12/09 02:24:00,44.5550,149.3820,30,6.4,9.0,0.7,2.2,121
2013/12/08 04:00:00,35.7500,140.7530,14,3.7,16.4,0.4,1.3,21
2013/12/07 06:36:00,33.6470,135.9700,12,3.2,14.4,0.3,1.6,12
2013/12/06 07:58:00,37.1500,141.4870,48,4.3,8.8,0.3,1.3,38
2013/12/05 03:43:00,37.1680,141.4070,48,4.2,57.9,1.6,2.9,117
2013/12/04 04:56:00,38.6170,141.9000,49,4.2,74.6,1.4,2.6,77
2013/12/03 18:17:00,36.5550,141.4920,47,5.5,32.3,2.6,3.2,268
2013/12/03 15:58:00,35.7800,140.9120,12,4.5,169.6,7.2,3.8,100
2013/12/03 06:26:00,36.2600,140.4320,63,4.1,51.1,1.2,2.8,82
2013/12/02 23:33:00,38.3180,142.1200,47,4.1,14.7,0.2,1.6,49
2013/12/02 04:48:00,37.4100,141.3320,34,3.7,16.1,0.3,1.6,23
2013/12/01 23:23:00,34.9100,135.5800,12,3.1,14.3,0.2,1.3,17
2013/12/01 22:35:00,36.7630,140.5670,9,3.5,82.5,1.2,2.2,23
2013/12/01 13:24:00,24.4170,124.1770,44,4.7,17.3,0.8,2.2,3
2013/12/01 08:47:00,37.2130,139.0920,0,3.5,29.3,0.6,1.6,22
2013/12/01 06:39:00,36.0550,137.4980,9,2.8,61.8,0.9,2.3,14
2013/12/01 03:35:00,36.8800,141.1400,49,3.5,10.7,0.3,1.5,22
2013/11/29 22:47:00,35.4350,139.1980,20,3.1,14.2,0.4,1.4,24
2013/11/29 01:15:00,35.6870,140.1180,69,4.8,67.2,2.3,3.2,280
2013/11/28 07:33:00,34.2030,135.1420,7,3.1,50.0,0.4,1.5,3
2013/11/28 02:46:00,42.0130,141.5250,90,5.0,28.0,1.1,2.9,163
2013/11/27 09:06:00,38.8880,141.9680,49,3.9,27.5,0.7,2.0,42
2013/11/26 09:04:00,36.0030,137.2870,11,3.5,111.7,2.0,3.3,31
2013/11/26 00:43:00,38.5270,141.8170,51,4.9,150.1,3.7,3.9,151
2013/11/25 12:24:00,45.9850,141.8080,22,5.2,43.9,1.3,2.8,51
2013/11/24 03:42:00,42.5980,143.8330,77,4.5,39.2,1.1,2.8,117
2013/11/24 01:26:00,42.3230,142.5070,45,4.4,22.9,0.7,2.3,116
2013/11/22 04:58:00,37.5220,141.3630,52,4.4,63.2,2.5,3.0,97
2013/11/21 22:19:00,26.9920,128.3020,46,3.9,15.4,0.4,1.7,2
2013/11/21 17:59:00,39.6320,142.1070,48,4.1,68.8,1.8,2.6,53
2013/11/21 12:38:00,37.5580,141.8130,38,4.9,55.2,2.2,3.1,160
2013/11/20 10:57:00,34.9750,134.6150,14,4.0,73.1,2.1,2.9,95
2013/11/20 10:16:00,34.9730,134.6150,13,3.7,42.5,0.9,2.1,37
2013/11/20 07:57:00,34.9980,133.2030,10,3.4,67.4,0.9,2.3,28
2013/11/19 17:30:00,28.4970,129.0800,60,4.1,22.8,0.5,1.6,3
2013/11/19 14:10:00,36.5480,140.7780,53,4.1,57.4,1.2,2.4,93
2013/11/19 06:13:00,36.7320,141.0750,29,3.7,17.1,0.3,1.7,17
2013/11/19 04:10:00,34.3950,137.1100,344,5.7,17.9,0.7,2.4,206
2013/11/19 03:37:00,36.5430,140.9970,47,3.8,24.8,0.4,1.9,27
2013/11/17 22:41:00,35.0400,135.6070,13,3.0,19.6,0.2,1.0,14
2013/11/17 02:00:00,35.5870,140.1630,67,4.2,7.5,0.3,1.7,97
2013/11/17 00:45:00,35.5780,140.1620,71,4.2,19.7,0.8,2.4,138
2013/11/16 20:56:00,35.5900,140.1220,70,3.7,7.5,0.4,1.7,39
2013/11/16 20:46:00,35.5920,140.1300,65,3.8,15.1,0.7,2.3,55
2013/11/16 20:44:00,35.5930,140.1500,72,5.3,88.6,4.4,4.0,324
2013/11/16 17:54:00,36.5900,140.6430,8,3.1,98.7,1.1,2.6,7
2013/11/16 17:16:00,37.8000,141.6120,44,3.8,4.8,0.1,0.5,6
2013/11/16 17:14:00,37.8030,141.6180,49,4.8,25.9,0.5,2.2,123
2013/11/16 14:54:00,39.3370,142.0670,48,4.9,83.3,1.9,3.3,110
2013/11/16 03:58:00,28.9600,129.7070,55,5.0,5.8,0.4,1.8,7
2013/11/15 21:27:00,37.2220,138.8770,11,3.2,21.2,0.4,1.6,11
2013/11/15 11:00:00,41.4600,142.0580,63,5.3,44.1,2.1,3.4,242
2013/11/14 21:39:00,39.9420,143.2220,16,4.7,5.8,0.3,1.6,54
2013/11/14 18:09:00,37.0470,142.0020,46,4.3,7.2,0.2,1.5,30
2013/11/14 07:09:00,38.4130,141.9270,62,4.1,38.6,0.6,2.1,77
2013/11/13 19:11:00,35.8730,140.5050,38,3.8,22.7,0.7,2.1,38
2013/11/12 14:05:00,35.9920,140.0850,63,3.9,13.1,0.3,1.6,76
2013/11/12 05:54:00,38.7230,142.1780,41,4.5,59.6,1.4,2.8,108
2013/11/12 03:28:00,36.7020,140.6330,6,3.6,53.0,1.1,2.5,21
2013/11/12 02:09:00,30.7530,130.9470,52,3.9,10.9,0.3,1.7,19
2013/11/11 14:06:00,35.9520,137.6980,9,3.1,31.7,0.6,1.7,13
2013/11/11 08:24:00,36.8630,139.4550,5,4.1,199.3,4.3,3.8,53
2013/11/10 11:58:00,27.4430,128.6720,43,3.8,12.0,0.2,1.3,3
2013/11/10 07:38:00,36.0020,140.0830,64,5.5,161.1,6.5,4.2,379
2013/11/10 07:10:00,37.0430,138.7100,9,2.3,4.4,0.1,0.0,4
2013/11/10 05:29:00,37.0250,138.4770,10,2.6,22.0,0.4,1.8,4
2013/11/09 17:57:00,36.0100,140.1000,61,3.5,10.6,0.3,1.4,31
2013/11/07 22:18:00,37.0900,140.6680,9,3.7,26.4,0.7,2.3,32
2013/11/07 07:47:00,42.5470,142.4380,84,3.8,10.0,0.4,1.7,32
2013/11/07 02:13:00,33.4920,132.5480,41,3.6,24.4,0.3,1.2,35
2013/11/05 15:06:00,43.0150,144.8520,61,3.9,29.2,0.6,2.3,39
2013/11/04 23:21:00,36.7200,141.2600,33,3.8,6.2,0.2,1.0,12
2013/11/04 22:47:00,36.6930,141.2600,34,4.8,27.9,1.8,3.0,91
2013/11/03 17:52:00,38.2830,142.7580,31,5.3,35.2,1.2,2.9,117
2013/11/03 14:25:00,36.0070,140.1130,63,5.1,135.5,5.2,4.1,287
2013/11/03 05:41:00,37.4480,141.4320,36,4.1,24.5,1.1,2.2,53
2013/11/03 01:39:00,35.6470,140.0580,72,3.5,8.8,0.3,1.5,35
2013/11/03 00:43:00,38.4420,141.7900,56,3.5,28.3,0.3,1.2,17
2013/11/02 18:36:00,24.7350,125.3550,18,3.9,42.6,0.4,1.5,2
2013/11/02 04:56:00,36.4520,140.5980,56,3.6,21.3,0.3,1.8,35
2013/11/02 04:07:00,37.2000,141.2420,23,3.9,10.6,0.2,1.3,34
2013/11/02 03:16:00,38.2770,141.6350,53,3.6,21.0,0.2,1.4,24
2013/11/02 01:30:00,44.1220,148.1500,0,5.3,8.1,0.3,1.8,39
2013/11/01 13:17:00,38.3130,141.7980,58,4.1,39.8,0.5,1.8,68
2013/11/01 00:01:00,38.2900,142.7650,27,5.2,73.5,2.9,3.5,142
2013/10/31 21:37:00,38.5700,141.8950,57,3.8,33.6,0.4,2.1,61
2013/10/31 07:00:00,36.2350,140.9220,46,3.8,30.0,0.7,2.4,39
2013/10/31 05:24:00,38.4330,141.6570,54,3.5,21.3,0.3,1.1,21
2013/10/30 12:22:00,37.1870,141.2420,23,4.9,37.6,1.0,2.8,189
2013/10/28 03:13:00,37.2450,144.3800,52,5.6,11.3,0.5,2.1,275
2013/10/27 21:38:00,34.1700,134.4480,40,3.6,13.9,0.2,1.2,36
2013/10/27 01:05:00,39.9750,140.4400,7,3.0,65.5,1.1,2.8,6
2013/10/26 23:36:00,38.1070,141.6530,55,4.4,33.7,0.9,2.5,123
2013/10/26 06:27:00,37.2020,144.4520,64,5.3,10.5,0.3,1.7,187
2013/10/26 05:24:00,38.2680,141.8070,58,3.9,17.6,0.4,1.4,37
2013/10/26 02:10:00,37.1950,144.5680,56,7.1,109.1,5.3,3.9,813
2013/10/25 22:03:00,36.7880,140.5770,7,3.1,170.3,3.0,2.8,14
2013/10/25 07:12:00,38.2280,141.8570,47,3.6,34.5,0.4,1.4,35
2013/10/24 13:04:00,41.3720,141.1950,112,4.5,16.9,0.5,2.1,89
2013/10/24 09:27:00,36.6430,139.4450,3,2.6,158.7,1.3,2.2,4
2013/10/22 23:43:00,37.0420,138.7080,9,2.7,5.8,0.1,0.7,4
2013/10/22 10:18:00,37.7250,141.9220,26,5.3,52.3,1.2,2.9,200
2013/10/21 12:33:00,42.3200,143.0470,50,4.6,49.6,1.1,2.8,112
2013/10/20 15:35:00,32.6550,130.6320,13,3.6,41.5,0.5,2.1,47
2013/10/20 10:07:00,36.4270,140.6470,53,4.3,122.8,2.9,3.7,158
2013/10/20 08:36:00,35.0270,139.1220,7,3.2,27.8,1.0,2.6,16
2013/10/20 00:14:00,38.1730,141.7020,51,5.1,83.9,2.6,3.6,193
2013/10/19 11:08:00,38.3470,141.7250,51,4.0,56.4,0.7,2.1,62
2013/10/19 09:46:00,24.8230,125.3750,50,3.9,20.6,0.3,1.2,2
2013/10/18 23:45:00,35.8820,137.5730,7,3.0,25.7,0.5,1.9,17
2013/10/18 18:40:00,37.4820,141.6020,45,4.4,13.1,0.3,1.3,31
2013/10/18 13:10:00,39.0320,140.5920,6,2.9,42.0,0.9,2.4,6
2013/10/17 16:25:00,38.1730,141.6780,51,3.5,29.9,0.2,1.0,19
2013/10/17 13:50:00,36.9530,138.6000,4,2.3,3.9,0.1,0.2,1
2013/10/17 13:32:00,37.1120,141.1070,53,4.0,57.6,1.2,2.7,47
2013/10/17 01:14:00,39.0980,142.2130,43,4.0,28.1,0.4,1.6,26
2013/10/16 18:16:00,40.3780,142.2750,40,4.3,12.2,0.3,1.9,32
2013/10/16 01:34:00,38.5330,141.7150,54,3.7,41.6,0.6,2.0,21
2013/10/15 06:03:00,38.5000,141.4750,62,3.8,133.3,1.6,2.6,77
2013/10/14 12:21:00,38.2800,141.6170,54,3.7,36.4,0.4,1.6,25
2013/10/14 09:17:00,37.6700,139.9320,8,3.0,80.9,0.9,1.7,9
2013/10/14 08:46:00,35.7850,140.9180,13,3.8,25.6,0.6,1.7,17
2013/10/12 07:36:00,33.6630,134.3900,35,3.8,30.6,0.5,2.0,35
2013/10/12 02:43:00,36.4320,140.6970,52,4.8,166.9,5.4,4.2,248
2013/10/11 17:22:00,37.0980,141.1180,52,4.3,24.7,0.9,2.4,67
2013/10/11 13:20:00,38.7970,141.5780,71,3.9,19.2,0.5,2.0,50
2013/10/10 21:18:00,36.9150,139.3980,4,3.5,127.2,2.4,3.0,24
2013/10/10 07:46:00,40.0750,142.1230,48,4.4,50.2,1.5,3.0,84
2013/10/09 16:44:00,38.6170,141.8980,48,3.9,38.3,0.6,1.9,36
2013/10/09 11:35:00,36.2880,137.6530,3,2.9,29.1,0.4,1.5,6
2013/10/09 10:06:00,29.4850,130.6080,20,4.9,3.8,0.3,1.5,2
2013/10/09 05:30:00,43.6550,147.2150,32,4.4,6.1,0.2,1.5,17
2013/10/08 22:50:00,39.7580,141.8330,59,3.7,21.4,0.4,1.9,44
2013/10/08 20:45:00,31.7520,131.9280,24,4.5,8.8,0.6,2.0,37
2013/10/08 20:01:00,36.2880,137.6600,4,3.3,50.7,0.7,1.9,13
2013/10/08 19:28:00,36.2880,137.6520,3,3.9,89.1,1.6,2.6,41
2013/10/07 23:24:00,33.6030,132.2430,52,3.4,8.3,0.2,0.9,26
2013/10/07 06:18:00,36.9870,140.4450,7,2.8,17.4,0.2,0.6,2
2013/10/06 12:02:00,34.8450,135.5150,10,3.7,49.7,1.2,2.4,52
2013/10/05 17:17:00,38.6800,142.0020,59,3.8,13.4,0.3,1.5,55
2013/10/05 16:41:00,38.4750,141.9470,46,3.9,29.8,0.4,1.8,29
2013/10/05 03:23:00,36.5720,141.0800,49,3.9,20.3,0.5,2.2,41
2013/10/04 15:41:00,43.8470,146.2920,100,3.7,12.9,0.3,1.5,17
2013/10/04 10:22:00,37.3680,141.1150,39,3.7,20.1,0.5,2.2,21
2013/10/04 08:15:00,37.4730,141.3980,42,3.9,16.3,0.2,1.1,24
2013/10/04 05:35:00,38.3450,142.1080,38,4.0,21.3,0.3,1.7,38
2013/10/03 14:12:00,38.2300,141.6970,51,4.0,20.4,0.3,1.7,35
2013/10/03 13:13:00,27.9930,130.2530,33,5.1,10.5,0.8,2.4,4
2013/10/02 22:13:00,36.8480,138.4870,1,3.3,49.7,0.7,1.9,20
2013/10/02 19:52:00,36.8480,138.4870,0,2.8,22.9,0.3,1.4,6
2013/10/02 19:35:00,35.6480,140.1070,69,3.8,14.9,0.4,1.7,90
2013/10/02 01:08:00,36.9430,141.1980,27,4.3,26.4,0.6,2.4,77
2013/10/02 01:04:00,38.0200,142.1830,46,4.1,7.2,0.1,1.2,22
2013/09/30 22:37:00,36.6380,140.9480,49,4.4,151.5,3.2,3.8,158
2013/09/29 01:31:00,37.1900,141.0670,30,3.8,21.4,0.5,2.2,30
2013/09/28 04:37:00,31.2520,131.5920,26,4.2,10.2,0.4,1.9,24
2013/09/27 07:37:00,37.0530,140.6920,17,4.2,163.4,3.9,3.3,101
2013/09/26 14:44:00,36.7150,140.6220,8,3.6,52.9,1.2,2.8,25
2013/09/26 02:46:00,37.4170,141.7800,42,4.2,13.5,0.8,1.9,62
2013/09/25 22:09:00,39.5530,140.5750,5,2.2,9.4,0.2,1.3,3
2013/09/25 07:27:00,39.5070,140.4230,9,2.4,6.1,0.1,0.9,2
2013/09/25 01:57:00,34.2530,135.4220,7,2.6,48.7,0.5,1.0,2
2013/09/24 07:47:00,36.5330,140.8650,19,4.2,25.0,0.4,2.0,55
2013/09/23 13:11:00,36.6880,140.6480,10,2.9,27.7,0.4,1.7,4
2013/09/23 03:09:00,43.2230,145.9970,47,4.1,32.7,0.6,2.1,17
2013/09/22 12:36:00,34.4150,131.7780,19,3.8,34.1,0.4,1.4,35
2013/09/21 23:38:00,36.7480,140.5820,9,3.3,27.2,0.4,1.6,21
2013/09/20 11:22:00,37.3750,141.2200,61,3.9,20.8,0.3,1.8,39
2013/09/20 02:25:00,37.0500,140.6950,17,5.9,426.0,28.4,5.0,415
2013/09/19 18:27:00,36.3800,140.9850,44,3.8,18.1,0.5,1.8,32
2013/09/19 10:21:00,36.4300,140.6570,52,3.6,20.1,0.3,1.6,39
2013/09/19 07:44:00,37.0500,140.5830,7,4.3,92.9,1.3,2.7,119
2013/09/18 09:27:00,38.7150,142.2920,39,4.9,48.0,0.6,2.1,109
2013/09/18 05:45:00,38.0570,138.2520,17,3.2,25.0,0.4,1.8,1
2013/09/17 07:58:00,29.0850,130.4420,66,4.6,2.5,0.2,1.2,1
2013/09/17 05:42:00,36.2030,139.9570,53,3.4,14.1,0.2,1.3,39
2013/09/16 19:24:00,36.1530,139.8220,51,3.7,33.1,0.4,1.8,73
2013/09/16 12:53:00,35.3830,140.1870,60,3.9,18.1,0.8,2.5,74
2013/09/15 09:28:00,37.6730,139.9380,9,2.8,25.8,0.4,1.3,6
2013/09/15 08:19:00,36.5800,140.9930,47,3.7,33.9,0.5,1.9,53
2013/09/15 07:43:00,37.6780,139.9350,9,3.5,52.1,0.7,2.2,37
2013/09/14 21:41:00,38.5700,142.4120,39,4.7,19.8,0.4,1.9,75
2013/09/14 17:44:00,35.5170,140.9570,42,4.5,4.9,0.3,1.5,23
2013/09/14 11:36:00,38.3180,141.8980,46,3.8,35.7,0.5,1.9,41
2013/09/14 04:10:00,37.4020,141.2730,29,3.5,13.4,0.2,1.0,9
2013/09/14 00:09:00,34.7700,137.2680,35,3.5,16.0,0.2,1.2,52
2013/09/13 09:38:00,34.1470,136.4430,31,4.0,114.2,1.4,2.5,54
2013/09/13 08:26:00,35.8200,140.9830,29,3.8,9.5,0.3,1.4,15
2013/09/13 04:49:00,36.6370,140.9380,49,4.4,132.9,3.0,3.6,147
2013/09/12 20:28:00,39.6380,142.1100,49,3.6,19.8,0.4,1.7,20
2013/09/12 15:05:00,36.8780,139.4470,3,3.2,488.4,14.1,4.5,14
